id,full_text,is_real
7124,Fully vaccinated! #provaxxer #moderna #igotvacinnated #igotvaxxed #vaccinatedagainstcovid #covidvacccine #covid_19 https://t.co/mWCy9JjB4G,1
7125,"Effects of #Covid on #vaccinated and not vaccinated people. Vaccine ke bad recovery aasan hai, bina vaccine ke ghatak hai. https://t.co/kVFqdf97qj",1
7126,"🤔 I ain't taking a #vaccine 😏 &amp; won't 😒 They hit the GO button, &amp; all the #vaccinated drop dead ✈ then what 😵😨 MFs ain't even thinking 🤔 I think reactive drugs gon be in the #chemtrails 😵🤔",1
7127,"2nd shot done, ready to run (in 10 days of course). @Walgreens was awesome, @Pfizer is great! 
If you’re hesitant, hit me up. My dogs need vax to go to boarding, kids need vax to go to school, plus this can keep me from DYING or going to the hospital…#GetVaccinated #vaccinated https://t.co/ClN6aICKaV",1
7128,https://t.co/EYrQ2muOqO lists over 500 clinics with #COVID19Vaccine for #Washington! Let's get every one #vaccinated to turn our numbers around! Use our double secret phone number 425 292 1727 to have three clinics with #vaccine in your zip code texted to you! Follow and retweet!,1
7129,"People who are #vaccinated don’t need to wear masks during many outdoor activities, CDC says
https://t.co/8rLue68ztn",1
7130,Pfizer admits in its own mRNA document that NON-vaccinated can be EXPOSED to the vaccine’s spike proteins by INHALATION or SKIN CONTACT - [page 67] - The Blazing Press #vaccinated #pfizervaccine #mRNA #billgates  https://t.co/4vc7U0kbTg,1
7131,"Anyone get insomnia their 1st night after getting 2nd Pfizer vaccine? Can’t sleep/am wired/achy and it’s a weird feeling.

Wanted good sleep for the real symptoms but also curious. Thanks. 

#PfizerGang #GetVaccinated #CovidVaccine #vaccinated",1
7132,"Good Morning #Mumbai!!!

Earlier the question most people were asking was #Vaccine liya kya?

&amp;

Now the only question is 
#VaccineHaiKya?

Asking everyone to get #Vaccinated is one thing, 
but
Providing the same to all smoothly is a Big Q. https://t.co/G2PX1vkiT2",1
7133,"I’m not watching President Biden’s remarks tonight - not because I don’t like him, but because his handling of the Covid vaccine rollout has allowed me to feel comfortable with living life again. I’m busy. Gurl, bye.
#vaccinated #BidenAddress #thankful",1
7134,"Worth revisiting the evidence ex Dr. Vanessa Schmidt-Krüger who back in March discussed the large scale manufacturing process control issues which cause the Pfizer /BioNTech gene therapy injectable to have serious contamination issues with linearised DNA 

https://t.co/ICLzSQhE19",0
7135,"Miami’s Centner Academy tells teachers to skip coronavirus vaccine, citing misinformation - The Washington Post #CovidVaccine #covid19 #COVID19Vaccine #CoronavirusPandemic #vaccine #vaccination #vaccinated #MedTwitter 💉 https://t.co/aXeuwHCBjf",1
7136,"Learn more in our #Coronavirus briefing 👉 https://t.co/uaIlRseAg6.

#pennsylvania #assistanceprogram #emergency #covid19 #pandemic #vaccine #vaccination #vaccinated #milestone #buckscounty #buckscountypa https://t.co/lRC51i0vwc",1
7137,"💉 💉 #Moderna number 2 in my arm! 
Oh, baby!
#vaccinated #vaccine https://t.co/HcDns3Snsw",1
7138,"And done! 
Very happy to get the #AstraZenaca vaccine today from my family physician. 
Always remember, the best vaccine to get is the first one you can get. #vaccinated #VaccinesWork #Guelph @WDGPublicHealth @GuelphFHT https://t.co/8CHjnBa6sM",1
7139,"Tweet ID List - #vaccineswork &amp; related 23 Apr 21 via NodeXL https://t.co/kudJgr8naF
@unicef
@sergioramos
@joltdude
@who
@cdcgov
@drneilstone
@veraetches
@gracemurphy2
@gavi
@cmddasp

Top hashtags:
#vaccineswork
#covid19
#worldimmunizationweek
#vaccinated
#vaccine /",1
7140,2nd shot done!! So happy to finally be fully vaccinated. #vaccinated #Pfizer https://t.co/cJWqw83PN3,1
7141,"Child care providers are now eligible for the COVID-19 vaccine. Check out our toolkit for materials to help inform and encourage providers to get #vaccinated!
https://t.co/kdiXzF5hzf https://t.co/nZpCUc2dd7",1
7142,I just got the second dose of the vaccine #moderna #vaccinated https://t.co/tweDpk4QN1,1
7143,Got my second dose today! 💉💖 #svsu #vaccinated #pfizer #gocards @ Saginaw Valley State University https://t.co/W6aXzbAMZW,1
7144,Two weeks into have the second vaccine and it feels great!! #vaccinated,1
7145,"Just got the J and J vaccine. I’ll keep you posted on side effects if any serious ones crop up.
#vaccinated",1
7146,"We are lucky to have Vaccine.
Yes  😊AstraZeneca 🇨🇦
#vaccinated #yyc #samnammoura 
#alberta https://t.co/cgq23u23TF",1
7147,Thank you @VaxHuntersCan for helping me find my vaccine appointment! So happy to have had a first shot! #vaccinated #VaccinationForAll https://t.co/qkuSvlEpBt,1
7148,"I am happy to say I am vaccinated with the #AstraZeneca @RexallDrugstore.
#vaccinated",1
7149,"If you are smoking DMT vape pens from the black market, don’t worry about what’s in the vaccine Joe Rogan #DGL #LOD",1
7150,"Gates Moderna is listed with the SEC as gene therapy not a vaccine start suing Page 70

https://t.co/EbxJ3Tnbz5 https://t.co/BxmBXA3N7K",0
7151,"So it's finally been 28 days since I got my J&amp;J vaccine shot. Officially 'fully' vaccinated now. Will continue taking precautions and wearing a mask but it feels great. 😍

#vaccinated https://t.co/gGlQbqduEW",1
7152,"Got my 2nd dose of the Pfizer vaccine today. Feeling cute, might try to regain consciousness later.... idk

🤣

.
.
.
.
.

Seriously though, get vaccinated, people. You'll be fine in a day or two.

#TeamPfizer #HousePfizer #vaccinated #GetVaccinated https://t.co/4AiU0hj5lF",1
7153,Good luck @kristine_stone 🍀 - hope you don’t have any side effects and are mild if you do experience them.  l’ve got my 2nd Moderna 💉 this afternoon too. #VaccinesWork #vaccinated,1
7154,"Day 4 of getting my first dose of the COVID vaccine...
My arm is still sore, no longer from the vaccine itself, but from my fear of moving it 😅
#scaredofpain #soremuscles #uncomfortable #COVID19Vaccine #vaccinated #Pfizer #PfizerVaccine",1
7155,Note the bright aura around my head. That is because I just received round two of the Moderna vaccine. You know the one Dolly Parton helped fund research for. #COVID19 #vaccinated #CovidVaccine https://t.co/73zu0ROzCx,1
7156,I did it! Vaccine # 2 is done. 🙌 #gottheshot #vaccinated #CovidVaccine #vaxxed https://t.co/XCIuZOUomR,1
7157,"Covid Shot # 2 is in the books, in two weeks I’ll be fully vaccinated. #vaccinated #covid19vacccine #vaccine #getvaccinated #pfizer @ Marysville, Michigan https://t.co/GwwRX3AyXv",1
7158,Fully vaccinated @Pfizer_UK feeling very grateful to the people who vaccinated and to the vaccine research group. #covid-19 #nhs #vaccinated,1
7159,Angelina Jolie lookalike delivers 'deadly vaccines' in bizarre TV prank show https://t.co/ru8wcrFKLk,0
7160,Moderns shot 1. #vaccinated #Moderna https://t.co/dkIzytFsM7,1
7161,Fully #vaccinated seniors are 94 percent less likely to be hospitalized with covid-19 https://t.co/horgdXrKB4,1
7162,Your boy just got his second dose of the vaccine! He’s fully vaccinated! One step closer to live concerts! Team Pfizer where y’all at! 💉💪🏼 #VaccinesWork #Vaccinated,1
7163,Pfizer #2 in the arm! What a relief! #PfizerVaccine #vaccinated https://t.co/YKF89x6PUJ,1
7164,Received my second Moderna shot this afternoon.  Now I wait to spin the wheel of side effects and see what I get.  but still grateful to be...#vaccinated,1
7165,"Vaccine dose #2 acquired!!! 🥳 Let the countdown until I can hug vaccinated friends begin! 
.
#vaccinated #covidvaccine #staysafe #selfie #vaccinationday https://t.co/bcb1mkpCIx https://t.co/aNag0439y5",1
7166,"Got #vaccinated after registering with close to 50 pharmacies. Only one got back. Thankful to @JoeBiden for the #AstraZeneca. 
#WashYourHands #COVID19BC #cdnpoli #WearAMask",1
7167,"Proud of my husband @pjschropp... He did not pass out at the thought of the needle for his 2nd vaccine shot. When he wasn't looking I told the girl to just get the shot done so he wouldn't have time to think about it much. Lol.

#vaccinated #COVID19Vaccine #chronicillness",1
7168,Totally #vaccinated!!! Having a histamine reaction. Sneezy with immediate post-nasal drip but grateful to Moderna for the immunity opportunity!!!,1
7169,Round Two | Michael’s Vaccine | Tuesday Vlog | OUR INSTAGRAM GIVEAWAY! https://t.co/TFhGsJHmAM via @YouTube #GetVaccinated #vaccinated #youtubechannel #YouTubeVideo #vlog #instagramgiveaway #GiveawayAlert,1
7170,"I got my second Moderna shot on Monday at 11AM and I’ve had absolutely no ill effects. However, yesterday, I think the vaccine made me smarter for about 24 hours. I wonder if I should report my findings to the CDC. #VaccinesWork #Vaccinated #Moderna #CovidVaccine",1
7171,"Alert The ""Vaccine"" Is a Bioweapon - 5 Doctors Testify | Healthcare | Before It's News

How many of you have friends &amp; family sending stupid s%* like this? conspiracists just can’t help showing their ass to the world. It’s exhausting being civil  https://t.co/ptFDKq7Hdp",0
7172,"Just got the vaccine 💉 
#vaccinated #Moderna https://t.co/VM95FmXXTR",1
7173,Second dose of Moderna! #vaccinated https://t.co/ew2jS0OHQ7,1
7174,"While the @CDC's announcement of more lenient mask usage for #vaccinated individuals is good news, it also shines a light on the disparity of #POC who want the #COVID19 vaccine but are not able to access it.

https://t.co/cnVIdMDrDI

#vaccinehesitancy #CovidVaccine #VaccinesWork",1
7175,"It's been over 24 hours since I received the vaccine.
I still don't have the ability to fly.
*sigh*
#RyanLythall #ThatsHowIRoll #RollingEnigma #Ottawa #MyOttawa #vaccine #vaccination #COVID19Ontario #COVID19Vaccine #VaccinesWork  #Centretown #ottnews #vaccinated",1
7176,Wheeee just got vaccinated! #Moderna #vaccinated #SuckItCOVID,1
7177,"How many people have received an actual #vaccine, according to our government's own definition of #vaccines?  At this point it's only those with the #JohnsonandJohnson #shot

https://t.co/lEPNVodnUs #health #covid19 #vaccinated",1
7178,"The truck driver at work gets his second vaccine on the same day I do. 

#GetVaccinated #vaccinated",1
7179,"#VaccinesWork
#VaccinationCovid
#vaccinated
#vaccine
Add me on Snapchat! https://t.co/lKiKU7q7ac https://t.co/nzx8rrE5o2",1
7180,"#Chicago issued an ordinance that outlawed employers from punishing employees who take company time to go get #vaccinated. The city is doing this in hopes to get more citizens vaccinated. Watch today's #MorningMusing for more.
#Vaccine 
https://t.co/zmfgznTb4y",1
7181,"Got my 1st dose of vaccine (Sinopharm) today &amp; feeling fine. If you are a health professional, please get vaccinated now. Will get my 2nd dose after 21 days. I registered myself as a healthcare Worker and received my PIN &amp; instructions. 1/2
#vaccinated",1
7182,With two more blokes dropping dead overnight less than a week after taking the vaccine - are we soon going to find that Australia is one of those rare countries where more people have died from the dodgy rushed vaccine than the actual pandemic? https://t.co/qbc4b1v3cl,0
7183,Excited and nervous to get my 2nd Pfizer vaccine right now but thank you @adalinemusic for getting me in a good groove to get this done! 💪🏻 My peeps better watch out in 2 weeks cuz I’m gonna give out hugs like Oprah gives out cars! Lol #ifyouknowyouknow #WynonnaEarp #vaccinated https://t.co/CFK8YYjTQr,1
7184,"Dose 1 in the books!

#vaccinated #covidvacccine #pfizer #vaccinatenyc #fauciouchie @ Queens, New York https://t.co/WrZCEBzg0A",1
7185,"CT if you are considering taking the experimental and deadly vaccine you should look at this document first 
https://t.co/mpujiPTO5Y

$HTR $VTC $AIOZ $LYXE $EDDA $LCX $BADGER $WCRES $REN $DEV $RGT $BNT $EROWAN $EWT $UOS $ZERO $SDT $DHT $RSR $MUSE $ROOK $XRT $ETH $DOGE $MPH $HBAR",0
7186,"If people don't get #vaccinated, we will end back at March 2020 because the variants will become resistant. We have to stop the virus to stop the variants.

#COVID19 #BV1 #vaccine #StopTheSpread #WearAMask #MAGA #Republicans @GOP #StopTheStupid 
https://t.co/3BtQGBGfCQ",1
7187,"Dos dose done. Thank you @pfizer, @ArlingtonVA, @CDCgov, @US_FDA &amp; all involved in getting us #vaccinated #VaccinesWork",1
7188,Second Covid-19 vaccine dose done. House Pfizer Represent!!! #vaccinated  #VaccinesWork #ThankYouScientists ❤️ https://t.co/ZTIcwT9tva,1
7189,"Yay! I had my second vaccine today and I forgot that it's Wednesday!! It's Circle day! Watching Chloe makes me happy, haha! #thecircle #Netflix #vaccinated #VaccinesWork",1
7190,"Got my 2nd Pfizer-BioNTech #COVIDVaccine dose in NC today. Got my 1st dose 3 weeks ago in GA. The Pfizer CEO said a 3rd dose is likely needed within 12 months. The BioNTech CMO said yearly shots are likely, similar to the flu shot. 💉2️⃣✅ #COVID19 #Vaccinated #VaccinesWork https://t.co/jKW1tV2Yj0",1
7191,"Dear literally every website: I've already got my vaccine. Is there a alway to turn off the annoying notifications?
#antisocial #annoying #vaccinated #notifications",1
7192,"Add me to the list of those that are #fullyvaxxed got my #2nddose of the #Moderna vaccine, this morning!! #vaccinated #VaccinePassport #NoCovid",1
7193,"Europe plans to allow #vaccinated Americans to visit this summer. Dr. Gautam Desai, chair, primary care &amp; #familymed prof. at @KansasCityU, reminds @AARP readers to be cognizant of a #COVID19 variant that's not protected against the #vaccine. 

https://t.co/T42nXF8c0a",1
7194,"After a year of being careful &amp; at times paranoid, I cried tears of joy today bc I received my 1st dose of the Pfizer COVID-19 💉. I'm so grateful for all the scientists &amp; medical professional that made this possible. #GetVaccinated #vaccinated #PfizerGang #COVIDVaccination https://t.co/Mr2PR9L7ui",1
7195,If you ever hit a lung don't worry about what's in the vaccine,1
7196,"Everything you need to know about getting a Covid-19 vaccination, including specific rules where you live.
#vaccinated 

https://t.co/zfBg3yr6Ln",1
7197,Just got my first Covid vaccine shot! 💉 #vaccinated #VaccinesWork https://t.co/FgSodAqGy3,1
7198,Just got home from Moderna #1! #vaccinated,1
7199,Got my first dose of the Pfizer vaccine #vaccinated #VaccinesWork,1
7200,"if you own a cell phone, don’t worry about what’s in the vaccine",1
7201,Check on your elderly family and friends…They may need a ride to get the vaccine!!! #vaccinated,1
7202,"Still need to get #vaccinated? 
Come on down to the Mexican Heritage Plaza in East SJ, no appointment needed, walk ups only. 

I’m told they have about 300 doses of the #Moderna vaccine left. Open until 5pm.  

*Insurance and immigration status will not affect your eligibility. https://t.co/xuey8JFPkk",1
7203,"Alert The ""Vaccine"" Is a Bioweapon - 5 Doctors Testify | Healthcare | Before It's News https://t.co/VxdFv4WAGz",0
7204,"Got my first jab Monday (Moderna).  Had headache, chills, fatigue, &amp; weird leg cramps that lasted that night and into Tuesday. Headache is finally gone today.  Not looking forward to what the second dose is going to do to me, but I *am* looking forward to being fully #vaccinated!",1
7205,"I’m officially fully vaccinated, everyone. #vaccinated #Vaccines #VaccinesWork #Vaccines #vaccine",1
7206,"Got my second #Pfizer vaccine and it is kicking my butt—however, I wouldn’t take it back #GetVaccinated  #vaccinated #vaccination",1
7207,"Join Danielle and get your COVID vaccine today. 
COVID vaccine walk-ins welcome at Newton Clinic. 
Check out our website for more information. 
https://t.co/VQwnepjbIF
#vaccinatedfor #covidvaccine #newtoniowa 
@GettoKnowNewton https://t.co/EeT9Al1bdT",1
7208,"I got my first shot of AstraZeneca ☺️Thank you @costcocanada 
#vaccinated #AstraZeneca #COVID19BC https://t.co/OKKvkNNVhy",1
7209,"Got my 2nd dose of the Moderna Vaccine.
Fully vaccinated now.
With or without a mask, I'm ready to return to normal.
#COVID19Vaccine 
#CovidVaccine 
#vaccinated 
#VaccinesWork",1
7210,Fully vaccinated people can go outside without masks if they aren’t embarrassed by the latent after affects of the #vaccine . https://t.co/A7QKIxFqYu #vaccinated #COVIDEmergency #CORONAUPDATE #UK #Toronto #NewYork #France #wednesdaythought #comedy #Aspirants #CoronaVaccine #China https://t.co/fxyiNIuzHt,1
7211,"The doc was both hilarious and a butt. He didn't even give me a bandaid!!! He was amazing at giving shots, though. 
#COVIDVaccination #vaccinated #VaccinesWork #vaccine #InThisTogether #hope https://t.co/LNFrQOSJMV",1
7212,"I just got my first dose of Pfizer
#vaccinated https://t.co/EIn1rM4Z4Q",1
7213,"Just got my second vaccine shot, fully #vaccinated",1
7214,"Yesterday: Got dose #2 of the Moderna vaccine

Today: Home sick with a fever, chills, body aches &amp; headache

Two weeks from now: I can safely hug my grandmother again. That makes it worth it!

Proud to be one of the 2.4 million residents in Massachusetts who are fully #vaccinated https://t.co/VnAUB02nQS",1
7215,Finally... #seconddosedone💉✔  #moderna  #vaccinated  #covid19vacccine @ Kaiser Permanente Woodland Hills Medical Center Area https://t.co/08QfSMW3Aq,1
7216,"So, I am part 1 of being #vaccinated honestly, just really feels nice to get this shit taken care of already....SWEETT FREEDOM INAM FUCKEN COMING FOR YOU 👏🏼🙌🏼

#gay #vaccine #VaccinationForAll #pandemic #CovidVaccine #COVIDー19 https://t.co/AzIYH7YoF9",1
7217,Hey @CDCgov Walensky. Why don’t you do something intelligent and follow the science.  If you want more people to have the vaccine you need to lift (and rightly so) restrictions. There is no benefit for getting a rushed vaccine if the effect on my life has no presence.,0
7218,"Fully Vaccinated against Covid! Thanks Moderna! 💉💉
#vaccinated #VaccinesWork https://t.co/ER7jELrSz4",1
7219,"Excuse me, are you looking to get #vaccinated? You can schedule #COVIDvaccine appointments #online on this @UCRiverside website (open to the general public, including non-#Riverside county residents): https://t.co/fHPy9QfU5D #vaccination #vaccine #vaccines #COVID19Vaccine #health",1
7220,Big day!!! 2nd Moderna shot but can't wait to see 1st Madam Vice President at the State of the Union!!!!#vaccinated #VicePresidentHarris ✨🇺🇸 https://t.co/ttvoVb8bI3,1
7221,"Just got my first vaccine, who’s trynna fuck? Or is it more romantic to wait until the second one? #vaccinated",1
7222,"#WEDNESDAYWINS 
Current advice from JCVI states that all pregnant women should take the Pfizer or Moderna vaccine when they are offered it. 
Please find below a very useful source summarising all aspects of the COVID-19 vaccine and pregnancy - https://t.co/F7iOKNqQSn

#vaccinated https://t.co/uU0yrJuWVN",1
7223,Live at the Nepean Sportsplex #schittscreek  - I’ve got my vaccine have you? - Get your rhinestones out.. #VaccinesWork #vaccinated #VaccinesSaveLives #ontariohealth https://t.co/WwoiDxxdhD,1
7224,2nd dose DONE! And still gonna social distance and wear my mask #Moderna #VaccinesWork #vaccinated #COVID19Vaccine https://t.co/MBO338UF2X,1
7225,"'Approving a vaccine, utilizing  novel RNA technology without extensive  testing is extremely  dangerous.The vaccine could be a bioweapon and even more dangerous than the original infection'
https://t.co/zKtYSV1P4d",0
7226,I did my part! #vaccinated #vaccineclub #SecondShot  #PfizerGang #Pfizer https://t.co/gz1B9e4uqr,1
7227,Shot no. 2 in the arm. #pfizer #vaccinated https://t.co/We6rsHJcWa,1
7228,Just got #vaccinated #Moderna #modernagang #ModernaMafia https://t.co/VglKBiGTM3,1
7229,"#SoExcited
My “I don’t trust the Govt”, “there’s no money in healthy people”, conspiracy theory minded guy told me yesterday he’s not getting the vaccine for cuz reasons. this morning that he said he changed his mind. He got the shot less than 2 hours later #LoveMyGuy
#vaccinated",1
7230,"If you date men, don’t worry about what’s in the vaccine",1
7231,"Mood now that I’ve got my second vaccine dose

 #vaccinated https://t.co/TsqDWVapyK",1
7232,Today April 29 2021 brought to you by science. Today I took my daughter to school in person since March 11 2020. Then had breakfast with friends. All fully vaccinated. Loved every minute of it. All made possible by science. Get your vaccine. #VaccinesWork #vaccinated,1
7233,"Well, we are vaccinated from COVID-19 now via Moderna ones. So that’s pretty cool, lol
.
Celebratory milkshakes are in order! Whoop
.
#selfie #Family #COVID_19 #Moderna #COVID #Vaccinated #WeDidIt 🙌🏻🙃✌🏻 https://t.co/wf7IU24pem",1
7234,Today: got my first shot of Covid-19 vaccine #vaccinated saw my mother for the first time since September and booked a holiday to Argentina #busyday,1
7235,"Got the jab thanks to #OpVECTOR

#Moderna #vaccinated 1/2 https://t.co/qbvbK5Srgl",1
7236,"#vaccinated 
#Pfizer 

Thank you @SaudiMOH https://t.co/bt7h9XVvKo",1
7237,I didn’t throw away my shot to count Mía and myself in last year’s #census2020 and I was not going to throw away my second vaccine shot today. #vaccinated #VaccinesWork #community https://t.co/Ua0sFGTtBN,1
7238,"It didn't happen if you don't post about it, I got my second dose of the moderna vaccine today. I am happy that I am fully vaccinated now and I hope many more people also get vaccinated. Please get vaccinated. 
#Moderna #vaccinated",1
7239,"It's been 20hrs+ since my vaccine.
No third eye, no extra limbs.
No side effects so far, not even soreness in my arm.

I think I like this single shot J&amp;J version.
#vaccinated",1
7240,Getting my second dose today! #vaccinated #Pfizer,1
7241,Yesterday Anawim Housing provided a vaccination clinic for program tenants in partnership with our friends at @PHCIowa. The importance of this clinic was to help increase access to the vaccine for Anawim's highest-risk population. #publichealth #vaccinated https://t.co/4FzJFl5geK,1
7242,"Rule #2 of Zombieland: Double Tap
#Pfizer #vaccinated https://t.co/Vz1JEDD3Vb",1
7243,"2/2 Vaxxed and Moderna Squad

ALSO THIS DOES NOT MEAN YOU ARE CURED, STILL ADHERE TO SAFE PRACTICES, WEAR YOUR MASKS, SOCIAL DISTANCE, BE RESPONSIBLE, I AM NOT KIDDING! ☺️🔪

#vaccinated #queer #LGBTQIA #moderna #vaccine #second #MaskUp https://t.co/1de6uQhrsp",1
7244,"First and foremost, I received my first dose of Pfizer-BioNTech and feel relieved. Vaccines are the ultimate weapon for coronavirus, for sure! Except one thing that I got soaked up in heavy rain (and HAIL!😬) while lining up for pop-up vaccine clinic.
#vaccinated
#VaccinesWork https://t.co/ulMepT6D6z",1
7245,"TESTING &amp; VACCINES are the way to an end to the CORONA VIRUS Pandemic. Get Tested, Get Vaccinated , Get Informed.
#community #moderna #vaccinated #iambetances #yosoybetances https://t.co/opEX7bQmDG",1
7246,"At 1:23 today I got my first shot of Pfizer. 

Had to take my selfie in my Captain Marvel merch for #nationalsuperheroday.

Thank you @QCHOttawa @OttawaHealth
 @JimWatsonOttawa #vaccinated

https://t.co/M8zKsO67FM",1
7247,"https://t.co/FQWkJDRLTQ
What the hell is the point of the #vaccine if nothing changes at all?
The people in charge want this to go on forever &amp; couldn't care less if your #vaccinated
The clearly don't give a shit with guidelines like this https://t.co/mUgNZmJzV0",1
7248,"Spending my post vaccine migraine day binging @Revenge (I’m lucky not to suffer from visual migraines - granted nausea realllllllly sucks)

But I’ll take this over the chance of weeks of Covid, severe illness and lifelong damage to my body. #vaccinated",1
7249,CV-19 Experimental Vaccine = mRNA Gene Therapy = DNA-mRNA hybridization = DNA-mRNA Cloning Therapy = Programmable DNA-mRNA matter Therapy = Experimental Inoculation = Experimental Alien DNA-mRNA Inoculation,0
7250,"Second Covid Vaccine done this morning, feeling good! #vaccinated",1
7251,Let's #GetVaccinated! #wecandothis #vaccinated #vaccine #covid19 https://t.co/AKD0dnzlhQ,1
7252,"If you are providing #PTO for your #employees to get #vaccinated, don't miss the potential #tax credits. https://t.co/CBNwRdztfI",1
7253,"Study by Public Health England👇1 dose of COVID-19 vaccine ⬇️ household transmission by up to 50%

Get #vaccinated not only to protect yourself BUT ALSO TO PROTECT YOUR LOVED ONES

@KailashChandOBE @dgurdasani1 @kamleshkhunti @DrNighatArif  @CNagpaul @doctorshaib @nigelj08223325 https://t.co/3ZZZH2jqBO",1
7254,COVID Vaccination Badges - great to wear if you have had your vaccine! 💊  https://t.co/gk1FSHk3Mu #keyworker #ivehadmyvaccine #vaccinated #ivehadmycovidvaccination #badges #handmade #badgemaker #shopmall #covidvaccinated #nurse #nhshero #hero #staysafe #positive #buttons https://t.co/CDQhGTWCG6,1
7255,So grateful to science and the health professionals who made getting a vaccine a pleasure. Feel elated that I’m one step closer to protecting my families - home and Room 103. #vaccinatededucator  #haltonregion https://t.co/v9V5BrHnp2,1
7256,Getting #vaccinated means protecting your health and the health of those around you. Child care providers share why they got the COVID-19 vaccine with @First5CA. Schedule an appointment today at https://t.co/dhTebBRwNd. https://t.co/OyNVVhlr7l,1
7257,Fully vaccinated and ready to fulfill my dream of crowd-surfing #vaccinated #Pfizer,1
7258,I received my 2nd Covid shot today! #vaccinated #vaccine #Moderna #thisisourshot #GetVaccinated #COVIDVaccination #covid https://t.co/5J1jf4PfOc,1
7259,"Anyone think it strange that places are willing to pay you $$, free donuts, free beer for a year to take a vaccine?  mRNA is gene therapy to ""trigger"" your immune system.  Good health, eat good, workout is what  God gave us to battle viruses correct? This is all we need.",0
7260,"Watch ""BioNTech CEO: Third Dose Will be Required"" on YouTube https://t.co/ezyybwUknW 
In the end, it will be endless ""boosters &amp; reformulations"". I TOLD YOU SO before the even developed this. THATS HOW A VIRUS WORKS &amp; THIS ISNT A TRADITIONAL VACCINE. its experimental gene therapy",0
7261,"🦠COVID19 Vaccinated Stickers | Stick them on the office door, the car window, your lunchbox | Spread the word not the virus | Large: 3"" diameter, 6 stickers per sheet https://t.co/kstEqT10sM #COVID19 #stickers #Vaccinated #vaccine #pandemic #virus https://t.co/yvVwLfMhxr",1
7262,FULLY VACCINATED!!! FUCK YEAH!!🎉😷💉🥳💉😷💉🎉💉 #BioNTech #Vaccine #Pfizer #vaccinated #VaccinatedAF https://t.co/FmKAXhC51d,1
7263,Second shot of Pfizer 🦠💉☑️ #vaccinated,1
7264,"After more than a year of battling the #CoronavirusPandemic, we now have the opportunity to move towards a COVID-19-immune world by getting #vaccinated. I received my vaccine in February for my grandsons. This #WorldImmunizationWeek do your part and get your #COVID19 vaccine. https://t.co/ii4g53PB1f",1
7265,"Am I doing this right? I was told I need to post my vaccine to social media. #vaccinated #fuckcovid @ Corona, California https://t.co/YahFcUqlIp",1
7266,"The #Navajo Nation has gone from highest rate of #Covid cases to the highest number of people #vaccinated 

More than half adults have received the #vaccine https://t.co/cefm03YzYI",1
7267,"https://t.co/JmiKhw6UOO
DOCTORS WORLDWIDE ARE EXPOSING THE CORONA VACCINE SIDE EFFECTS.
#Anonymous #wakeup #truth #RealNews #news #NewsUpdate #infowar #newsalert #BREAKING #BreakingNews #vaccination #vaccinated #vaccines",0
7268,if you smoked dank vapes before don’t worry about what’s in the vaccine 💉,1
7269,"1 vaccine down, 1 to go. Summer, is that you playa? #vaccinated",1
7270,'There is panic everywhere - people are running for hospitals' - doctor ... https://t.co/TOrtg3KDX8 #CovidVaccine #covid19 #COVID19Vaccine #CoronavirusPandemic #vaccine #vaccination #vaccinated #MedTwitter 💉,1
7271,"After getting the second vaccine, I feel like they injected Osmosis Jones into my body to defeat Thrax. #vaccinated #tonykornPFIZER #GetVaccinated https://t.co/q7xMFJTuKs",1
7272,"TN is lagging behind in Vaccination.
The important reason is the fear of taking Alcohol after vaccination.
Pls everyone get vaccinated.
Vaccine is the only option to end this.
#vaccinated",1
7273,First shot!  #vaccinated #AstraZeneca https://t.co/r2XB3HFhKp,1
7274,"There's one thing about vaccines I hope we can all agree on: Getting vaccinated should not result in getting spam emails. 🤬

#COVID19Vaccine #CovidVaccine #vaccine #vaccinated",1
7275,"The Faithful America petition asking La Crosse Bishop William Callahan to fire Fr. James Altman for spreading deadly vaccine misinformation and breaking COVID-19 protocols gathered more than 10,000 signatures in its first 24 hours, the group said. https://t.co/gm3xZxqVst",0
7276,"Is it a requirement of that national guard that you be fucking hot?! Add to the list of vaccine side effects, hot flashes &amp; soaked panties #VaccinesWork #vaccinated #PfizerVaccine #vaxxedandwaxed",1
7277,Vaccine #2 done! So begins the 2 week countdown to full immunity! #vaccinated #GetVaccinated #CovidVaccine #vaccine #COVIDVaccination #COVID19Vaccination #Covid https://t.co/Xme1fB3r20,1
7278,If you ever bought drugs in Barstow don't worry about what's in the vaccine,1
7279,Just call me King @pfizer the First of Hfuhruhurrland!!! Ah the relief!!!! MH xxx #vaccine #VaccinesWork #vaccinated https://t.co/yjXRH9QYuP,1
7280,"Just got my second vaccine! They say move your arms to help with soreness.
So I suggest doing #backdoor by @Stray_Kids  
*Knock Knock Knock knock*
#vaccinated #GetVaccinated #WearAMask #StrayKids #straykidsmakestaySTAY https://t.co/sTyMiXXxEz",1
7281,"The newly updated #CDC guidance stating that people who have been fully #vaccinated can enjoy a range of activities outside without wearing masks should spur younger people to get a COVID-19 vaccine, President Joe Biden said on Tuesday.

https://t.co/7yseNAMeik",1
7282,"How Pfizer Makes Its Covid-19 Vaccine https://t.co/C6uBt2Cw6O 

Get #face2face with those you love. Get back to what inspires you. Get #vaccinated .

#GetTheVax #f2fa",1
